time,energy,energy_error,body1_x,body1_y,body1_z,body1_vx,body1_vy,body1_vz,body2_x,body2_y,body2_z,body2_vx,body2_vy,body2_vz
1.88,7.00443e+07,7.00443e+07,-11005.7,-46.2882,0,-11835.8,-49.964,0,-11801.1,-49.7931,0,-6327.01,-26.7813,0
1.89,7.07951e+07,7.07951e+07,-11124,-46.7875,0,-11899.1,-50.2318,0,-11864.4,-50.0609,0,-6327.01,-26.7813,0
1.9,7.155e+07,7.155e+07,-11243,-47.2894,0,-11962.3,-50.4996,0,-11927.7,-50.3288,0,-6327,-26.7812,0
1.91,7.23089e+07,7.23089e+07,-11362.6,-47.7941,0,-12025.6,-50.7674,0,-11991,-50.5966,0,-6326.99,-26.7812,0
1.92,7.30717e+07,7.30717e+07,-11482.8,-48.3014,0,-12088.9,-51.0353,0,-12054.2,-50.8644,0,-6326.98,-26.7811,0
1.93,7.38386e+07,7.38386e+07,-11603.6,-48.8113,0,-12152.1,-51.3031,0,-12117.5,-51.1322,0,-6326.97,-26.7811,0
1.94,7.46095e+07,7.46095e+07,-11725.1,-49.324,0,-12215.4,-51.5709,0,-12180.8,-51.4,0,-6326.95,-26.781,0
1.95,7.53844e+07,7.53844e+07,-11847.3,-49.8393,0,-12278.7,-51.8387,0,-12244,-51.6678,0,-6326.93,-26.7809,0
1.96,7.61633e+07,7.61633e+07,-11970,-50.3574,0,-12341.9,-52.1065,0,-12307.3,-51.9356,0,-6326.89,-26.7807,0
1.97,7.69461e+07,7.69461e+07,-12093.4,-50.8781,0,-12405.2,-52.3743,0,-12370.6,-52.2034,0,-6326.84,-26.7805,0
1.98,7.7733e+07,7.7733e+07,-12217.4,-51.4014,0,-12468.5,-52.6421,0,-12433.8,-52.4712,0,-6326.75,-26.78,0
1.99,7.85239e+07,7.85239e+07,-12342.1,-51.9275,0,-12531.8,-52.9099,0,-12497.1,-52.739,0,-6326.52,-26.7787,0
2,7.93187e+07,7.93187e+07,-12467.4,-52.4562,0,-12595,-53.1777,0,-12560.4,-53.0068,0,-6324.56,-26.7604,0
2.01,8.01173e+07,8.01173e+07,-12593.3,-52.9876,0,-12658.3,-53.4453,0,-12623.6,-53.2744,0,-6325.91,-26.7583,0
2.02,8.09198e+07,8.09198e+07,-12719.8,-53.5217,0,-12721.5,-53.7127,0,-12686.9,-53.542,0,-6324.27,-26.7417,0
2.03,8.17265e+07,8.17265e+07,-12847,-54.0585,0,-12784.8,-53.9801,0,-12750.1,-53.8094,0,-6325.87,-26.7409,0
2.04,8.25373e+07,8.25373e+07,-12974.8,-54.5979,0,-12848,-54.2475,0,-12813.4,-54.0768,0,-6326.08,-26.7415,0
2.05,8.33521e+07,8.33521e+07,-13103.3,-55.14,0,-12911.3,-54.5149,0,-12876.6,-54.3442,0,-6326.17,-26.7418,0
2.06,8.41709e+07,8.41709e+07,-13232.4,-55.6848,0,-12974.5,-54.7823,0,-12939.9,-54.6117,0,-6326.21,-26.7419,0
2.07,8.49938e+07,8.49938e+07,-13362.1,-56.2322,0,-13037.8,-55.0498,0,-13003.2,-54.8791,0,-6326.24,-26.742,0
2.08,8.58206e+07,8.58206e+07,-13492.4,-56.7823,0,-13101.1,-55.3172,0,-13066.4,-55.1465,0,-6326.26,-26.7421,0
2.09,8.66514e+07,8.66514e+07,-13623.4,-57.3352,0,-13164.3,-55.5846,0,-13129.7,-55.4139,0,-6326.28,-26.7422,0
2.1,8.74862e+07,8.74862e+07,-13755,-57.8906,0,-13227.6,-55.852,0,-13192.9,-55.6813,0,-6326.29,-26.7422,0
2.11,8.83251e+07,8.83251e+07,-13887.3,-58.4488,0,-13290.9,-56.1195,0,-13256.2,-55.9488,0,-6326.3,-26.7423,0
2.12,8.91679e+07,8.91679e+07,-14020.2,-59.0096,0,-13354.1,-56.3869,0,-13319.5,-56.2162,0,-6326.3,-26.7423,0
2.13,9.00147e+07,9.00147e+07,-14153.7,-59.5731,0,-13417.4,-56.6543,0,-13382.7,-56.4836,0,-6326.31,-26.7423,0
2.14,9.08656e+07,9.08656e+07,-14287.8,-60.1393,0,-13480.6,-56.9217,0,-13446,-56.751,0,-6326.31,-26.7423,0
2.15,9.17204e+07,9.17204e+07,-14422.6,-60.7081,0,-13543.9,-57.1891,0,-13509.3,-57.0185,0,-6326.32,-26.7423,0
2.16,9.25793e+07,9.25793e+07,-14558,-61.2796,0,-13607.2,-57.4566,0,-13572.5,-57.2859,0,-6326.32,-26.7424,0
2.17,9.34421e+07,9.34421e+07,-14694,-61.8538,0,-13670.4,-57.724,0,-13635.8,-57.5533,0,-6326.32,-26.7424,0
2.18,9.4309e+07,9.4309e+07,-14830.7,-62.4307,0,-13733.7,-57.9914,0,-13699.1,-57.8207,0,-6326.33,-26.7424,0
2.19,9.51798e+07,9.51798e+07,-14968,-63.0103,0,-13797,-58.2588,0,-13762.3,-58.0882,0,-6326.33,-26.7424,0
2.2,9.60547e+07,9.60547e+07,-15106,-63.5925,0,-13860.2,-58.5263,0,-13825.6,-58.3556,0,-6326.33,-26.7424,0
2.21,9.69336e+07,9.69336e+07,-15244.5,-64.1774,0,-13923.5,-58.7937,0,-13888.8,-58.623,0,-6326.33,-26.7424,0
2.22,9.78164e+07,9.78164e+07,-15383.7,-64.7649,0,-13986.8,-59.0611,0,-13952.1,-58.8904,0,-6326.33,-26.7424,0
2.23,9.87033e+07,9.87033e+07,-15523.6,-65.3552,0,-14050,-59.3285,0,-14015.4,-59.1579,0,-6326.34,-26.7424,0
2.24,9.95941e+07,9.95941e+07,-15664,-65.9481,0,-14113.3,-59.596,0,-14078.6,-59.4253,0,-6326.34,-26.7424,0
2.25,1.00489e+08,1.00489e+08,-15805.1,-66.5437,0,-14176.5,-59.8634,0,-14141.9,-59.6927,0,-6326.34,-26.7424,0
2.26,1.01388e+08,1.01388e+08,-15946.9,-67.1419,0,-14239.8,-60.1308,0,-14205.2,-59.9601,0,-6326.34,-26.7424,0
2.27,1.02291e+08,1.02291e+08,-16089.3,-67.7429,0,-14303.1,-60.3982,0,-14268.4,-60.2275,0,-6326.34,-26.7424,0
2.28,1.03198e+08,1.03198e+08,-16232.3,-68.3465,0,-14366.3,-60.6657,0,-14331.7,-60.495,0,-6326.34,-26.7424,0
2.29,1.04109e+08,1.04109e+08,-16375.9,-68.9528,0,-14429.6,-60.9331,0,-14394.9,-60.7624,0,-6326.34,-26.7424,0
2.3,1.05023e+08,1.05023e+08,-16520.2,-69.5617,0,-14492.9,-61.2005,0,-14458.2,-61.0298,0,-6326.34,-26.7424,0
2.31,1.05942e+08,1.05942e+08,-16665.1,-70.1734,0,-14556.1,-61.4679,0,-14521.5,-61.2972,0,-6326.34,-26.7425,0
2.32,1.06865e+08,1.06865e+08,-16810.6,-70.7877,0,-14619.4,-61.7354,0,-14584.7,-61.5647,0,-6326.34,-26.7425,0
2.33,1.07792e+08,1.07792e+08,-16956.7,-71.4047,0,-14682.6,-62.0028,0,-14648,-61.8321,0,-6326.35,-26.7425,0
2.34,1.08723e+08,1.08723e+08,-17103.5,-72.0243,0,-14745.9,-62.2702,0,-14711.3,-62.0995,0,-6326.35,-26.7425,0
2.35,1.09658e+08,1.09658e+08,-17251,-72.6467,0,-14809.2,-62.5376,0,-14774.5,-62.3669,0,-6326.35,-26.7425,0
2.36,1.10597e+08,1.10597e+08,-17399,-73.2717,0,-14872.4,-62.8051,0,-14837.8,-62.6344,0,-6326.35,-26.7425,0
2.37,1.1154e+08,1.1154e+08,-17547.7,-73.8993,0,-14935.7,-63.0725,0,-14901.1,-62.9018,0,-6326.35,-26.7425,0
2.38,1.12487e+08,1.12487e+08,-17697.1,-74.5297,0,-14999,-63.3399,0,-14964.3,-63.1692,0,-6326.35,-26.7425,0
2.39,1.13437e+08,1.13437e+08,-17847,-75.1627,0,-15062.2,-63.6073,0,-15027.6,-63.4366,0,-6326.35,-26.7425,0
2.4,1.14392e+08,1.14392e+08,-17997.6,-75.7984,0,-15125.5,-63.8748,0,-15090.8,-63.7041,0,-6326.35,-26.7425,0
2.41,1.15351e+08,1.15351e+08,-18148.8,-76.4368,0,-15188.8,-64.1422,0,-15154.1,-63.9715,0,-6326.35,-26.7425,0
2.42,1.16314e+08,1.16314e+08,-18300.7,-77.0779,0,-15252,-64.4096,0,-15217.4,-64.2389,0,-6326.35,-26.7425,0
2.43,1.17281e+08,1.17281e+08,-18453.2,-77.7216,0,-15315.3,-64.677,0,-15280.6,-64.5063,0,-6326.35,-26.7425,0
2.44,1.18252e+08,1.18252e+08,-18606.3,-78.368,0,-15378.5,-64.9445,0,-15343.9,-64.7738,0,-6326.35,-26.7425,0
2.45,1.19227e+08,1.19227e+08,-18760.1,-79.0171,0,-15441.8,-65.2119,0,-15407.2,-65.0412,0,-6326.35,-26.7425,0
2.46,1.20206e+08,1.20206e+08,-18914.4,-79.6688,0,-15505.1,-65.4793,0,-15470.4,-65.3086,0,-6326.35,-26.7425,0
2.47,1.21189e+08,1.21189e+08,-19069.5,-80.3232,0,-15568.3,-65.7467,0,-15533.7,-65.576,0,-6326.35,-26.7425,0
2.48,1.22176e+08,1.22176e+08,-19225.1,-80.9803,0,-15631.6,-66.0142,0,-15597,-65.8435,0,-6326.35,-26.7425,0
2.49,1.23167e+08,1.23167e+08,-19381.4,-81.6401,0,-15694.9,-66.2816,0,-15660.2,-66.1109,0,-6326.35,-26.7425,0
2.5,1.24162e+08,1.24162e+08,-19538.3,-82.3026,0,-15758.1,-66.549,0,-15723.5,-66.3783,0,-6326.35,-26.7425,0
2.51,1.25161e+08,1.25161e+08,-19695.9,-82.9677,0,-15821.4,-66.8164,0,-15786.7,-66.6457,0,-6326.35,-26.7425,0
2.52,1.26163e+08,1.26163e+08,-19854.1,-83.6355,0,-15884.7,-67.0839,0,-15850,-66.9132,0,-6326.35,-26.7425,0
2.53,1.2717e+08,1.2717e+08,-20012.9,-84.3059,0,-15947.9,-67.3513,0,-15913.3,-67.1806,0,-6326.35,-26.7425,0
2.54,1.28181e+08,1.28181e+08,-20172.3,-84.9791,0,-16011.2,-67.6187,0,-15976.5,-67.448,0,-6326.35,-26.7425,0
2.55,1.29196e+08,1.29196e+08,-20332.4,-85.6549,0,-16074.4,-67.8861,0,-16039.8,-67.7154,0,-6326.35,-26.7425,0
2.56,1.30215e+08,1.30215e+08,-20493.1,-86.3334,0,-16137.7,-68.1536,0,-16103.1,-67.9829,0,-6326.35,-26.7425,0
2.57,1.31238e+08,1.31238e+08,-20654.5,-87.0146,0,-16201,-68.421,0,-16166.3,-68.2503,0,-6326.35,-26.7425,0
2.58,1.32265e+08,1.32265e+08,-20816.4,-87.6984,0,-16264.2,-68.6884,0,-16229.6,-68.5177,0,-6326.35,-26.7425,0
2.59,1.33296e+08,1.33296e+08,-20979.1,-88.3849,0,-16327.5,-68.9558,0,-16292.9,-68.7851,0,-6326.35,-26.7425,0
2.6,1.34331e+08,1.34331e+08,-21142.3,-89.0741,0,-16390.8,-69.2233,0,-16356.1,-69.0526,0,-6326.35,-26.7425,0
2.61,1.3537e+08,1.3537e+08,-21306.2,-89.766,0,-16454,-69.4907,0,-16419.4,-69.32,0,-6326.35,-26.7425,0
2.62,1.36413e+08,1.36413e+08,-21470.7,-90.4605,0,-16517.3,-69.7581,0,-16482.6,-69.5874,0,-6326.35,-26.7425,0
2.63,1.3746e+08,1.3746e+08,-21635.8,-91.1577,0,-16580.6,-70.0255,0,-16545.9,-69.8548,0,-6326.35,-26.7425,0
2.64,1.38511e+08,1.38511e+08,-21801.6,-91.8576,0,-16643.8,-70.293,0,-16609.2,-70.1223,0,-6326.35,-26.7425,0
2.65,1.39566e+08,1.39566e+08,-21968,-92.5602,0,-16707.1,-70.5604,0,-16672.4,-70.3897,0,-6326.35,-26.7425,0
2.66,1.40625e+08,1.40625e+08,-22135.1,-93.2654,0,-16770.3,-70.8278,0,-16735.7,-70.6571,0,-6326.35,-26.7425,0
2.67,1.41688e+08,1.41688e+08,-22302.7,-93.9733,0,-16833.6,-71.0952,0,-16799,-70.9245,0,-6326.35,-26.7425,0
2.68,1.42755e+08,1.42755e+08,-22471,-94.6839,0,-16896.9,-71.3627,0,-16862.2,-71.192,0,-6326.35,-26.7425,0
2.69,1.43826e+08,1.43826e+08,-22640,-95.3971,0,-16960.1,-71.6301,0,-16925.5,-71.4594,0,-6326.35,-26.7425,0
2.7,1.44901e+08,1.44901e+08,-22809.5,-96.1131,0,-17023.4,-71.8975,0,-16988.8,-71.7268,0,-6326.35,-26.7425,0
2.71,1.4598e+08,1.4598e+08,-22979.7,-96.8317,0,-17086.7,-72.1649,0,-17052,-71.9942,0,-6326.35,-26.7425,0
2.72,1.47063e+08,1.47063e+08,-23150.6,-97.553,0,-17149.9,-72.4324,0,-17115.3,-72.2617,0,-6326.35,-26.7425,0
2.73,1.4815e+08,1.4815e+08,-23322.1,-98.2769,0,-17213.2,-72.6998,0,-17178.5,-72.5291,0,-6326.36,-26.7425,0
2.74,1.49241e+08,1.49241e+08,-23494.2,-99.0035,0,-17276.5,-72.9672,0,-17241.8,-72.7965,0,-6326.36,-26.7425,0
2.75,1.50336e+08,1.50336e+08,-23666.9,-99.7328,0,-17339.7,-73.2346,0,-17305.1,-73.0639,0,-6326.36,-26.7425,0
2.76,1.51435e+08,1.51435e+08,-23840.3,-100.465,0,-17403,-73.5021,0,-17368.3,-73.3314,0,-6326.36,-26.7425,0
2.77,1.52538e+08,1.52538e+08,-24014.3,-101.199,0,-17466.2,-73.7695,0,-17431.6,-73.5988,0,-6326.36,-26.7425,0
2.78,1.53645e+08,1.53645e+08,-24188.9,-101.937,0,-17529.5,-74.0369,0,-17494.9,-73.8662,0,-6326.36,-26.7425,0
2.79,1.54756e+08,1.54756e+08,-24364.2,-102.677,0,-17592.8,-74.3043,0,-17558.1,-74.1336,0,-6326.36,-26.7425,0
2.8,1.55871e+08,1.55871e+08,-24540.1,-103.419,0,-17656,-74.5718,0,-17621.4,-74.4011,0,-6326.36,-26.7425,0
2.81,1.5699e+08,1.5699e+08,-24716.6,-104.165,0,-17719.3,-74.8392,0,-17684.7,-74.6685,0,-6326.36,-26.7425,0
2.82,1.58113e+08,1.58113e+08,-24893.7,-104.913,0,-17782.6,-75.1066,0,-17747.9,-74.9359,0,-6326.36,-26.7425,0
2.83,1.5924e+08,1.5924e+08,-25071.5,-105.664,0,-17845.8,-75.374,0,-17811.2,-75.2033,0,-6326.36,-26.7425,0
2.84,1.60371e+08,1.60371e+08,-25250,-106.417,0,-17909.1,-75.6415,0,-17874.4,-75.4708,0,-6326.36,-26.7425,0
2.85,1.61506e+08,1.61506e+08,-25429,-107.173,0,-17972.4,-75.9089,0,-17937.7,-75.7382,0,-6326.36,-26.7425,0
2.86,1.62645e+08,1.62645e+08,-25608.7,-107.932,0,-18035.6,-76.1763,0,-18001,-76.0056,0,-6326.36,-26.7425,0
2.87,1.63788e+08,1.63788e+08,-25789,-108.693,0,-18098.9,-76.4437,0,-18064.2,-76.273,0,-6326.36,-26.7425,0
2.88,1.64935e+08,1.64935e+08,-25970,-109.457,0,-18162.1,-76.7112,0,-18127.5,-76.5405,0,-6326.36,-26.7425,0
2.89,1.66086e+08,1.66086e+08,-26151.6,-110.224,0,-18225.4,-76.9786,0,-18190.8,-76.8079,0,-6326.36,-26.7425,0
2.9,1.67241e+08,1.67241e+08,-26333.8,-110.993,0,-18288.7,-77.246,0,-18254,-77.0753,0,-6326.36,-26.7425,0
2.91,1.684e+08,1.684e+08,-26516.7,-111.765,0,-18351.9,-77.5134,0,-18317.3,-77.3427,0,-6326.36,-26.7425,0
2.92,1.69563e+08,1.69563e+08,-26700.2,-112.54,0,-18415.2,-77.7809,0,-18380.6,-77.6102,0,-6326.36,-26.7425,0
2.93,1.7073e+08,1.7073e+08,-26884.3,-113.318,0,-18478.5,-78.0483,0,-18443.8,-77.8776,0,-6326.36,-26.7425,0
2.94,1.71901e+08,1.71901e+08,-27069,-114.098,0,-18541.7,-78.3157,0,-18507.1,-78.145,0,-6326.36,-26.7425,0
2.95,1.73076e+08,1.73076e+08,-27254.4,-114.88,0,-18605,-78.5831,0,-18570.3,-78.4124,0,-6326.36,-26.7425,0
2.96,1.74255e+08,1.74255e+08,-27440.5,-115.666,0,-18668.3,-78.8506,0,-18633.6,-78.6799,0,-6326.36,-26.7425,0
2.97,1.75438e+08,1.75438e+08,-27627.1,-116.454,0,-18731.5,-79.118,0,-18696.9,-78.9473,0,-6326.36,-26.7425,0
2.98,1.76625e+08,1.76625e+08,-27814.4,-117.245,0,-18794.8,-79.3854,0,-18760.1,-79.2147,0,-6326.36,-26.7425,0
2.99,1.77816e+08,1.77816e+08,-28002.3,-118.038,0,-18858,-79.6528,0,-18823.4,-79.4821,0,-6326.36,-26.7425,0
3,1.79011e+08,1.79011e+08,-28190.9,-118.835,0,-18921.3,-79.9203,0,-18886.7,-79.7496,0,-6326.36,-26.7425,0
3.01,1.8021e+08,1.8021e+08,-28380,-119.633,0,-18984.6,-80.1877,0,-18949.9,-80.017,0,-6326.36,-26.7425,0
3.02,1.81413e+08,1.81413e+08,-28569.9,-120.435,0,-19047.8,-80.4551,0,-19013.2,-80.2844,0,-6326.36,-26.7425,0
3.03,1.8262e+08,1.8262e+08,-28760.3,-121.239,0,-19111.1,-80.7225,0,-19076.5,-80.5518,0,-6326.36,-26.7425,0
3.04,1.83831e+08,1.83831e+08,-28951.4,-122.046,0,-19174.4,-80.99,0,-19139.7,-80.8193,0,-6326.36,-26.7425,0
3.05,1.85046e+08,1.85046e+08,-29143.1,-122.855,0,-19237.6,-81.2574,0,-19203,-81.0867,0,-6326.36,-26.7425,0
3.06,1.86266e+08,1.86266e+08,-29335.4,-123.668,0,-19300.9,-81.5248,0,-19266.2,-81.3541,0,-6326.36,-26.7425,0
3.07,1.87489e+08,1.87489e+08,-29528.4,-124.483,0,-19364.2,-81.7922,0,-19329.5,-81.6215,0,-6326.36,-26.7425,0
3.08,1.88716e+08,1.88716e+08,-29722,-125.3,0,-19427.4,-82.0597,0,-19392.8,-81.889,0,-6326.36,-26.7425,0
3.09,1.89947e+08,1.89947e+08,-29916.3,-126.12,0,-19490.7,-82.3271,0,-19456,-82.1564,0,-6326.36,-26.7425,0
3.1,1.91182e+08,1.91182e+08,-30111.2,-126.943,0,-19553.9,-82.5945,0,-19519.3,-82.4238,0,-6326.36,-26.7425,0
3.11,1.92421e+08,1.92421e+08,-30306.7,-127.769,0,-19617.2,-82.8619,0,-19582.6,-82.6912,0,-6326.36,-26.7425,0
3.12,1.93664e+08,1.93664e+08,-30502.8,-128.597,0,-19680.5,-83.1294,0,-19645.8,-82.9587,0,-6326.36,-26.7425,0
3.13,1.94911e+08,1.94911e+08,-30699.6,-129.428,0,-19743.7,-83.3968,0,-19709.1,-83.2261,0,-6326.36,-26.7425,0
3.14,1.96162e+08,1.96162e+08,-30897,-130.262,0,-19807,-83.6642,0,-19772.3,-83.4935,0,-6326.36,-26.7425,0
3.15,1.97417e+08,1.97417e+08,-31095,-131.098,0,-19870.3,-83.9316,0,-19835.6,-83.7609,0,-6326.36,-26.7425,0
3.16,1.98676e+08,1.98676e+08,-31293.7,-131.937,0,-19933.5,-84.1991,0,-19898.9,-84.0284,0,-6326.36,-26.7425,0
3.17,1.99939e+08,1.99939e+08,-31493,-132.778,0,-19996.8,-84.4665,0,-19962.1,-84.2958,0,-6326.36,-26.7425,0
3.18,2.01206e+08,2.01206e+08,-31692.9,-133.623,0,-20060.1,-84.7339,0,-20025.4,-84.5632,0,-6326.36,-26.7425,0
3.19,2.02478e+08,2.02478e+08,-31893.5,-134.47,0,-20123.3,-85.0013,0,-20088.7,-84.8306,0,-6326.36,-26.7425,0
3.2,2.03753e+08,2.03753e+08,-32094.7,-135.319,0,-20186.6,-85.2688,0,-20151.9,-85.0981,0,-6326.36,-26.7425,0
3.21,2.05032e+08,2.05032e+08,-32296.6,-136.172,0,-20249.8,-85.5362,0,-20215.2,-85.3655,0,-6326.36,-26.7425,0
3.22,2.06315e+08,2.06315e+08,-32499,-137.027,0,-20313.1,-85.8036,0,-20278.5,-85.6329,0,-6326.36,-26.7425,0
3.23,2.07602e+08,2.07602e+08,-32702.1,-137.884,0,-20376.4,-86.071,0,-20341.7,-85.9003,0,-6326.36,-26.7425,0
3.24,2.08893e+08,2.08893e+08,-32905.9,-138.745,0,-20439.6,-86.3385,0,-20405,-86.1678,0,-6326.36,-26.7425,0
3.25,2.10188e+08,2.10188e+08,-33110.2,-139.608,0,-20502.9,-86.6059,0,-20468.2,-86.4352,0,-6326.36,-26.7425,0
3.26,2.11487e+08,2.11487e+08,-33315.2,-140.473,0,-20566.2,-86.8733,0,-20531.5,-86.7026,0,-6326.36,-26.7425,0
3.27,2.1279e+08,2.1279e+08,-33520.9,-141.342,0,-20629.4,-87.1407,0,-20594.8,-86.97,0,-6326.36,-26.7425,0
3.28,2.14098e+08,2.14098e+08,-33727.1,-142.213,0,-20692.7,-87.4082,0,-20658,-87.2375,0,-6326.36,-26.7425,0
3.29,2.15409e+08,2.15409e+08,-33934,-143.086,0,-20755.9,-87.6756,0,-20721.3,-87.5049,0,-6326.36,-26.7425,0
3.3,2.16724e+08,2.16724e+08,-34141.5,-143.963,0,-20819.2,-87.943,0,-20784.6,-87.7723,0,-6326.36,-26.7425,0
3.31,2.18043e+08,2.18043e+08,-34349.7,-144.842,0,-20882.5,-88.2104,0,-20847.8,-88.0397,0,-6326.36,-26.7425,0
3.32,2.19366e+08,2.19366e+08,-34558.5,-145.724,0,-20945.7,-88.4779,0,-20911.1,-88.3072,0,-6326.36,-26.7425,0
3.33,2.20693e+08,2.20693e+08,-34767.9,-146.608,0,-21009,-88.7453,0,-20974.4,-88.5746,0,-6326.36,-26.7425,0
3.34,2.22024e+08,2.22024e+08,-34978,-147.495,0,-21072.3,-89.0127,0,-21037.6,-88.842,0,-6326.36,-26.7425,0
3.35,2.23359e+08,2.23359e+08,-35188.7,-148.385,0,-21135.5,-89.2801,0,-21100.9,-89.1094,0,-6326.36,-26.7425,0
3.36,2.24699e+08,2.24699e+08,-35400,-149.277,0,-21198.8,-89.5476,0,-21164.1,-89.3769,0,-6326.36,-26.7425,0
3.37,2.26042e+08,2.26042e+08,-35612,-150.172,0,-21262.1,-89.815,0,-21227.4,-89.6443,0,-6326.36,-26.7425,0
3.38,2.27389e+08,2.27389e+08,-35824.6,-151.07,0,-21325.3,-90.0824,0,-21290.7,-89.9117,0,-6326.36,-26.7425,0
3.39,2.2874e+08,2.2874e+08,-36037.8,-151.971,0,-21388.6,-90.3498,0,-21353.9,-90.1791,0,-6326.36,-26.7425,0
3.4,2.30095e+08,2.30095e+08,-36251.6,-152.874,0,-21451.8,-90.6173,0,-21417.2,-90.4466,0,-6326.36,-26.7425,0
3.41,2.31454e+08,2.31454e+08,-36466.1,-153.78,0,-21515.1,-90.8847,0,-21480.5,-90.714,0,-6326.36,-26.7425,0
3.42,2.32817e+08,2.32817e+08,-36681.2,-154.688,0,-21578.4,-91.1521,0,-21543.7,-90.9814,0,-6326.36,-26.7425,0
3.43,2.34185e+08,2.34185e+08,-36897,-155.599,0,-21641.6,-91.4195,0,-21607,-91.2488,0,-6326.36,-26.7425,0
3.44,2.35556e+08,2.35556e+08,-37113.4,-156.513,0,-21704.9,-91.687,0,-21670.3,-91.5163,0,-6326.36,-26.7425,0
3.45,2.36931e+08,2.36931e+08,-37330.4,-157.43,0,-21768.2,-91.9544,0,-21733.5,-91.7837,0,-6326.36,-26.7425,0
3.46,2.3831e+08,2.3831e+08,-37548,-158.349,0,-21831.4,-92.2218,0,-21796.8,-92.0511,0,-6326.36,-26.7425,0
3.47,2.39693e+08,2.39693e+08,-37766.3,-159.271,0,-21894.7,-92.4892,0,-21860,-92.3185,0,-6326.36,-26.7425,0
3.48,2.4108e+08,2.4108e+08,-37985.3,-160.195,0,-21958,-92.7567,0,-21923.3,-92.586,0,-6326.36,-26.7425,0
3.49,2.42471e+08,2.42471e+08,-38204.8,-161.122,0,-22021.2,-93.0241,0,-21986.6,-92.8534,0,-6326.36,-26.7425,0
3.5,2.43867e+08,2.43867e+08,-38425,-162.052,0,-22084.5,-93.2915,0,-22049.8,-93.1208,0,-6326.36,-26.7425,0
3.51,2.45266e+08,2.45266e+08,-38645.8,-162.985,0,-22147.7,-93.5589,0,-22113.1,-93.3882,0,-6326.36,-26.7425,0
3.52,2.46669e+08,2.46669e+08,-38867.2,-163.92,0,-22211,-93.8264,0,-22176.4,-93.6557,0,-6326.36,-26.7425,0
3.53,2.48076e+08,2.48076e+08,-39089.3,-164.858,0,-22274.3,-94.0938,0,-22239.6,-93.9231,0,-6326.36,-26.7425,0
3.54,2.49487e+08,2.49487e+08,-39312,-165.798,0,-22337.5,-94.3612,0,-22302.9,-94.1905,0,-6326.36,-26.7425,0
3.55,2.50903e+08,2.50903e+08,-39535.4,-166.742,0,-22400.8,-94.6286,0,-22366.2,-94.4579,0,-6326.36,-26.7425,0
3.56,2.52322e+08,2.52322e+08,-39759.4,-167.688,0,-22464.1,-94.8961,0,-22429.4,-94.7254,0,-6326.36,-26.7425,0
3.57,2.53745e+08,2.53745e+08,-39984,-168.636,0,-22527.3,-95.1635,0,-22492.7,-94.9928,0,-6326.36,-26.7425,0
3.58,2.55172e+08,2.55172e+08,-40209.2,-169.587,0,-22590.6,-95.4309,0,-22555.9,-95.2602,0,-6326.36,-26.7425,0
3.59,2.56603e+08,2.56603e+08,-40435.1,-170.541,0,-22653.9,-95.6983,0,-22619.2,-95.5276,0,-6326.36,-26.7425,0
3.6,2.58038e+08,2.58038e+08,-40661.6,-171.498,0,-22717.1,-95.9658,0,-22682.5,-95.7951,0,-6326.36,-26.7425,0
3.61,2.59478e+08,2.59478e+08,-40888.7,-172.457,0,-22780.4,-96.2332,0,-22745.7,-96.0625,0,-6326.36,-26.7425,0
3.62,2.60921e+08,2.60921e+08,-41116.5,-173.419,0,-22843.6,-96.5006,0,-22809,-96.3299,0,-6326.36,-26.7425,0
3.63,2.62368e+08,2.62368e+08,-41344.9,-174.384,0,-22906.9,-96.768,0,-22872.3,-96.5973,0,-6326.36,-26.7425,0
3.64,2.63819e+08,2.63819e+08,-41574,-175.351,0,-22970.2,-97.0355,0,-22935.5,-96.8648,0,-6326.36,-26.7425,0
3.65,2.65274e+08,2.65274e+08,-41803.6,-176.321,0,-23033.4,-97.3029,0,-22998.8,-97.1322,0,-6326.36,-26.7425,0
3.66,2.66734e+08,2.66734e+08,-42033.9,-177.294,0,-23096.7,-97.5703,0,-23062.1,-97.3996,0,-6326.36,-26.7425,0
3.67,2.68197e+08,2.68197e+08,-42264.9,-178.269,0,-23160,-97.8377,0,-23125.3,-97.667,0,-6326.36,-26.7425,0
3.68,2.69664e+08,2.69664e+08,-42496.4,-179.247,0,-23223.2,-98.1052,0,-23188.6,-97.9345,0,-6326.36,-26.7425,0
3.69,2.71135e+08,2.71135e+08,-42728.6,-180.228,0,-23286.5,-98.3726,0,-23251.8,-98.2019,0,-6326.36,-26.7425,0
3.7,2.7261e+08,2.7261e+08,-42961.5,-181.211,0,-23349.8,-98.64,0,-23315.1,-98.4693,0,-6326.36,-26.7425,0
3.71,2.7409e+08,2.7409e+08,-43194.9,-182.197,0,-23413,-98.9074,0,-23378.4,-98.7367,0,-6326.36,-26.7425,0
3.72,2.75573e+08,2.75573e+08,-43429,-183.186,0,-23476.3,-99.1749,0,-23441.6,-99.0042,0,-6326.36,-26.7425,0
3.73,2.7706e+08,2.7706e+08,-43663.8,-184.177,0,-23539.5,-99.4423,0,-23504.9,-99.2716,0,-6326.36,-26.7425,0
3.74,2.78551e+08,2.78551e+08,-43899.1,-185.171,0,-23602.8,-99.7097,0,-23568.2,-99.539,0,-6326.36,-26.7425,0
