t,x_num,v_num,x_exact,energy_num
1.597,-0.819952109399,3.59669712022,-0.819952109326,19.7392088022
1.598,-0.816339250792,3.6289963233,-0.816339250717,19.7392088022
1.599,-0.812694164509,3.66115225982,-0.812694164433,19.7392088022
1.6,-0.809016994451,3.69316366031,-0.809016994375,19.7392088022
1.601,-0.805307885788,3.72502926103,-0.805307885711,19.7392088022
1.602,-0.801566984948,3.75674780398,-0.801566984871,19.7392088022
1.603,-0.797794439617,3.78831803695,-0.797794439539,19.7392088022
1.604,-0.793990398727,3.81973871361,-0.793990398648,19.7392088022
1.605,-0.790155012455,3.85100859353,-0.790155012376,19.7392088022
1.606,-0.786288432217,3.88212644222,-0.786288432137,19.7392088022
1.607,-0.782390810658,3.91309103121,-0.782390810577,19.7392088022
1.608,-0.778462301649,3.94390113806,-0.778462301567,19.7392088022
1.609,-0.774503060281,3.97455554645,-0.774503060199,19.7392088022
1.61,-0.770513242859,4.00505304619,-0.770513242776,19.7392088022
1.611,-0.766493006893,4.0353924333,-0.76649300681,19.7392088022
1.612,-0.762442511096,4.06557251002,-0.762442511012,19.7392088022
1.613,-0.758361915374,4.0955920849,-0.758361915289,19.7392088022
1.614,-0.754251380822,4.12544997282,-0.754251380736,19.7392088022
1.615,-0.750111069717,4.15514499504,-0.750111069631,19.7392088022
1.616,-0.745941145511,4.18467597925,-0.745941145424,19.7392088022
1.617,-0.741741772827,4.21404175961,-0.741741772739,19.7392088022
1.618,-0.737513117447,4.24324117683,-0.737513117358,19.7392088022
1.619,-0.733255346312,4.27227307814,-0.733255346223,19.7392088022
1.62,-0.728968627511,4.30113631743,-0.728968627422,19.7392088022
1.621,-0.724653130278,4.32982975523,-0.724653130187,19.7392088022
1.622,-0.720309024979,4.35835225876,-0.720309024888,19.7392088022
1.623,-0.715936483114,4.386702702,-0.715936483022,19.7392088022
1.624,-0.711535677302,4.41487996573,-0.71153567721,19.7392088022
1.625,-0.70710678128,4.44288293757,-0.707106781187,19.7392088022
1.626,-0.702649969893,4.47071051199,-0.702649969799,19.7392088022
1.627,-0.698165419088,4.49836159041,-0.698165418994,19.7392088022
1.628,-0.693653305908,4.52583508122,-0.693653305813,19.7392088022
1.629,-0.689113808483,4.55312989981,-0.689113808388,19.7392088022
1.63,-0.684547106025,4.58024496863,-0.684547105929,19.7392088022
1.631,-0.67995337882,4.60717921722,-0.679953378723,19.7392088022
1.632,-0.675332808219,4.63393158227,-0.675332808121,19.7392088022
1.633,-0.670685576635,4.66050100763,-0.670685576537,19.7392088022
1.634,-0.666011867533,4.68688644439,-0.666011867435,19.7392088022
1.635,-0.661311865423,4.7130868509,-0.661311865324,19.7392088022
1.636,-0.656585755853,4.73910119281,-0.656585755753,19.7392088022
1.637,-0.651833725402,4.76492844312,-0.651833725301,19.7392088022
1.638,-0.647055961671,4.79056758221,-0.64705596157,19.7392088022
1.639,-0.642252653279,4.8160175979,-0.642252653177,19.7392088022
1.64,-0.637423989851,4.84127748546,-0.637423989749,19.7392088022
1.641,-0.632570162016,4.86634624767,-0.632570161913,19.7392088022
1.642,-0.627691361395,4.89122289487,-0.627691361291,19.7392088022
1.643,-0.622787780593,4.91590644496,-0.622787780488,19.7392088022
1.644,-0.617859613195,4.94039592348,-0.617859613091,19.7392088022
1.645,-0.612907053759,4.96469036363,-0.612907053653,19.7392088022
1.646,-0.607930297801,4.98878880631,-0.607930297695,19.7392088022
1.647,-0.602929541796,5.01269030015,-0.602929541689,19.7392088022
1.648,-0.597904983165,5.03639390155,-0.597904983058,19.7392088022
1.649,-0.592856820269,5.05989867475,-0.592856820161,19.7392088022
1.65,-0.587785252401,5.08320369181,-0.587785252293,19.7392088022
1.651,-0.582690479778,5.1063080327,-0.582690479669,19.7392088022
1.652,-0.577572703532,5.12921078529,-0.577572703423,19.7392088022
1.653,-0.572432125705,5.15191104542,-0.572432125595,19.7392088022
1.654,-0.567268949238,5.17440791692,-0.567268949127,19.7392088022
1.655,-0.562083377963,5.19670051165,-0.562083377853,19.7392088022
1.656,-0.5568756166,5.21878794955,-0.556875616489,19.7392088022
1.657,-0.551645870741,5.24066935864,-0.551645870629,19.7392088022
1.658,-0.546394346847,5.26234387508,-0.546394346735,19.7392088022
1.659,-0.54112125224,5.28381064318,-0.541121252127,19.7392088022
1.66,-0.535826795093,5.3050688155,-0.535826794979,19.7392088022
1.661,-0.530511184421,5.32611755277,-0.530511184307,19.7392088022
1.662,-0.525174630076,5.34695602405,-0.525174629962,19.7392088022
1.663,-0.519817342736,5.36758340666,-0.519817342621,19.7392088022
1.664,-0.514439533898,5.38799888627,-0.514439533782,19.7392088022
1.665,-0.509041415867,5.4082016569,-0.509041415751,19.7392088022
1.666,-0.503623201753,5.428190921,-0.503623201636,19.7392088022
1.667,-0.498185105457,5.44796588941,-0.49818510534,19.7392088022
1.668,-0.492727341666,5.46752578146,-0.492727341549,19.7392088022
1.669,-0.487250125844,5.48686982495,-0.487250125726,19.7392088022
1.67,-0.481753674221,5.50599725622,-0.481753674102,19.7392088022
1.671,-0.476238203788,5.52490732014,-0.476238203668,19.7392088022
1.672,-0.470703932285,5.54359927018,-0.470703932166,19.7392088022
1.673,-0.465151078198,5.56207236842,-0.465151078078,19.7392088022
1.674,-0.459579860742,5.58032588556,-0.459579860622,19.7392088022
1.675,-0.453990499861,5.59835910099,-0.45399049974,19.7392088022
1.676,-0.448383216212,5.61617130279,-0.44838321609,19.7392088022
1.677,-0.442758231161,5.63376178776,-0.442758231039,19.7392088022
1.678,-0.437115766774,5.65112986146,-0.437115766651,19.7392088022
1.679,-0.431456045804,5.66827483823,-0.431456045681,19.7392088022
1.68,-0.425779291689,5.68519604122,-0.425779291565,19.7392088022
1.681,-0.420085728536,5.7018928024,-0.420085728412,19.7392088022
1.682,-0.414375581118,5.71836446262,-0.414375580994,19.7392088022
1.683,-0.408649074861,5.7346103716,-0.408649074737,19.7392088022
1.684,-0.402906435839,5.75062988799,-0.402906435714,19.7392088022
1.685,-0.397147890761,5.76642237935,-0.397147890635,19.7392088022
1.686,-0.391373666964,5.78198722223,-0.391373666838,19.7392088022
1.687,-0.385583992404,5.79732380215,-0.385583992278,19.7392088022
1.688,-0.379779095649,5.81243151366,-0.379779095522,19.7392088022
1.689,-0.373959205865,5.82730976032,-0.373959205738,19.7392088022
1.69,-0.368124552813,5.84195795477,-0.368124552685,19.7392088022
1.691,-0.362275366833,5.85637551873,-0.362275366705,19.7392088022
1.692,-0.356411878842,5.870561883,-0.356411878714,19.7392088022
1.693,-0.35053432032,5.88451648755,-0.350534320192,19.7392088022
1.694,-0.344642923304,5.89823878146,-0.344642923175,19.7392088022
1.695,-0.338737920375,5.911728223,-0.338737920246,19.7392088022
